#format table ## [Custom WaveView] saved 21:28:58 Mon Apr 29 2024
TIME ,v(a) ,v(b) ,v(c) ,v(d) ,v(e) ,v(f) 
 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 1.000E-12 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 2.000E-12 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 5.200E-12 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 1.544E-11 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 4.821E-11 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 1.531E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 4.886E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 9.490E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.541E-09 
 9.512E-10 , 6.750E-02 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.801E+00 , 6.381E-06 
 9.542E-10 , 1.569E-01 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.803E+00 , 1.565E-05 
 9.638E-10 , 4.430E-01 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.809E+00 , 5.167E-05 
 9.676E-10 , 5.570E-01 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.812E+00 , 6.765E-05 
 9.797E-10 , 9.219E-01 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.822E+00 , 1.199E-04 
 9.907E-10 , 1.252E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.831E+00 , 1.696E-04 
 9.953E-10 , 1.389E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.835E+00 , 1.879E-04 
 1.009E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.844E+00 , 2.216E-04 
 1.009E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.844E+00 , 2.216E-04 
 1.010E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.844E+00 , 2.217E-04 
 1.012E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.845E+00 , 2.212E-04 
 1.017E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.845E+00 , 2.164E-04 
 1.033E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.843E+00 , 1.827E-04 
 1.046E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.839E+00 , 1.470E-04 
 1.065E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.834E+00 , 1.017E-04 
 1.084E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.830E+00 , 6.281E-05 
 1.113E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.823E+00 , 1.796E-05 
 1.150E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.817E+00 ,-1.838E-05 
 1.204E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.811E+00 ,-4.464E-05 
 1.266E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.807E+00 ,-5.228E-05 
 1.333E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.804E+00 ,-4.810E-05 
 1.407E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.802E+00 ,-3.853E-05 
 1.491E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.801E+00 ,-2.737E-05 
 1.593E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-1.676E-05 
 1.720E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-8.500E-06 
 1.880E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-3.166E-06 
 1.898E-09 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-2.845E-06 
 1.898E-09 , 1.800E+00 , 8.308E-03 , 0.000E+00 , 0.000E+00 , 1.801E+00 , 1.990E-06 
 1.899E-09 , 1.800E+00 , 2.594E-02 , 0.000E+00 , 0.000E+00 , 1.803E+00 , 1.239E-05 
 1.901E-09 , 1.800E+00 , 8.238E-02 , 0.000E+00 , 0.000E+00 , 1.808E+00 , 4.512E-05 
 1.905E-09 , 1.800E+00 , 2.068E-01 , 0.000E+00 , 0.000E+00 , 1.820E+00 , 1.143E-04 
 1.918E-09 , 1.800E+00 , 6.049E-01 , 0.000E+00 , 0.000E+00 , 1.854E+00 , 3.060E-04 
 1.932E-09 , 1.800E+00 , 1.007E+00 , 0.000E+00 , 0.000E+00 , 1.883E+00 , 4.455E-04 
 1.947E-09 , 1.800E+00 , 1.478E+00 , 0.000E+00 , 0.000E+00 , 1.895E+00 , 4.697E-04 
 1.958E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.894E+00 , 4.316E-04 
 1.958E-09 , 1.788E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.893E+00 , 4.273E-04 
 1.959E-09 , 1.774E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.893E+00 , 4.221E-04 
 1.960E-09 , 1.730E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.891E+00 , 4.059E-04 
 1.965E-09 , 1.588E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.885E+00 , 3.579E-04 
 1.975E-09 , 1.278E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.873E+00 , 2.686E-04 
 1.985E-09 , 9.974E-01 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.865E+00 , 2.021E-04 
 1.988E-09 , 8.880E-01 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.862E+00 , 1.792E-04 
 2.000E-09 , 5.470E-01 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.853E+00 , 1.167E-04 
 2.009E-09 , 2.749E-01 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.848E+00 , 7.554E-05 
 2.018E-09 , 6.217E-15 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.842E+00 , 4.045E-05 
 2.018E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.842E+00 , 3.984E-05 
 2.019E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.842E+00 , 3.841E-05 
 2.020E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.841E+00 , 3.389E-05 
 2.022E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.840E+00 , 2.595E-05 
 2.030E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.836E+00 , 2.722E-06 
 2.046E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.830E+00 ,-3.535E-05 
 2.062E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.825E+00 ,-6.199E-05 
 2.080E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.820E+00 ,-8.416E-05 
 2.100E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.815E+00 ,-9.861E-05 
 2.127E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.811E+00 ,-1.071E-04 
 2.159E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.807E+00 ,-1.072E-04 
 2.203E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.804E+00 ,-9.732E-05 
 2.257E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.802E+00 ,-7.945E-05 
 2.317E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.801E+00 ,-5.958E-05 
 2.386E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-4.091E-05 
 2.468E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-2.517E-05 
 2.583E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-1.194E-05 
 2.722E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-4.642E-06 
 2.847E-09 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-1.987E-06 
 2.849E-09 , 5.625E-02 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-1.775E-06 
 2.850E-09 , 1.030E-01 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-1.610E-06 
 2.855E-09 , 2.528E-01 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-1.222E-06 
 2.865E-09 , 5.537E-01 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-7.003E-07 
 2.876E-09 , 8.846E-01 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-2.685E-07 
 2.888E-09 , 1.230E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 2.773E-07 
 2.899E-09 , 1.563E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 6.830E-07 
 2.907E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 7.832E-07 
 2.907E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 7.616E-07 
 2.908E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 7.390E-07 
 2.909E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 6.697E-07 
 2.913E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 4.755E-07 
 2.926E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 3.384E-08 
 2.939E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-2.522E-07 
 2.956E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-5.300E-07 
 2.977E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-7.402E-07 
 3.018E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-9.312E-07 
 3.090E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-8.669E-07 
 3.296E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-3.552E-07 
 3.550E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 5.386E-09 
 3.796E-09 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 ,-3.610E-09 
 3.798E-09 , 1.800E+00 , 1.800E+00 , 5.625E-02 , 0.000E+00 , 1.806E+00 , 3.839E-05 
 3.800E-09 , 1.800E+00 , 1.800E+00 , 1.217E-01 , 0.000E+00 , 1.814E+00 , 8.262E-05 
 3.807E-09 , 1.800E+00 , 1.800E+00 , 3.310E-01 , 0.000E+00 , 1.837E+00 , 2.165E-04 
 3.819E-09 , 1.800E+00 , 1.800E+00 , 6.759E-01 , 0.000E+00 , 1.871E+00 , 4.024E-04 
 3.822E-09 , 1.800E+00 , 1.800E+00 , 7.794E-01 , 0.000E+00 , 1.880E+00 , 4.437E-04 
 3.825E-09 , 1.800E+00 , 1.800E+00 , 8.622E-01 , 0.000E+00 , 1.885E+00 , 4.656E-04 
 3.834E-09 , 1.800E+00 , 1.800E+00 , 1.127E+00 , 0.000E+00 , 1.887E+00 , 4.498E-04 
 3.843E-09 , 1.800E+00 , 1.800E+00 , 1.399E+00 , 0.000E+00 , 1.858E+00 , 2.562E-04 
 3.852E-09 , 1.800E+00 , 1.800E+00 , 1.672E+00 , 0.000E+00 , 1.793E+00 ,-1.407E-04 
 3.856E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.753E+00 ,-3.778E-04 
 3.856E-09 , 1.789E+00 , 1.789E+00 , 1.800E+00 , 0.000E+00 , 1.749E+00 ,-4.054E-04 
 3.857E-09 , 1.781E+00 , 1.781E+00 , 1.800E+00 , 0.000E+00 , 1.745E+00 ,-4.289E-04 
 3.858E-09 , 1.752E+00 , 1.752E+00 , 1.800E+00 , 0.000E+00 , 1.732E+00 ,-5.038E-04 
 3.861E-09 , 1.661E+00 , 1.661E+00 , 1.800E+00 , 0.000E+00 , 1.691E+00 ,-7.403E-04 
 3.870E-09 , 1.368E+00 , 1.368E+00 , 1.800E+00 , 0.000E+00 , 1.563E+00 ,-1.462E-03 
 3.880E-09 , 1.072E+00 , 1.072E+00 , 1.800E+00 , 0.000E+00 , 1.441E+00 ,-2.116E-03 
 3.890E-09 , 7.706E-01 , 7.706E-01 , 1.800E+00 , 0.000E+00 , 1.337E+00 ,-2.633E-03 
 3.899E-09 , 5.028E-01 , 5.028E-01 , 1.800E+00 , 0.000E+00 , 1.274E+00 ,-2.909E-03 
 3.909E-09 , 2.184E-01 , 2.184E-01 , 1.800E+00 , 0.000E+00 , 1.236E+00 ,-3.006E-03 
 3.916E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.223E+00 ,-2.982E-03 
 3.916E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.223E+00 ,-2.975E-03 
 3.917E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.223E+00 ,-2.966E-03 
 3.918E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.225E+00 ,-2.939E-03 
 3.921E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.231E+00 ,-2.853E-03 
 3.933E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.258E+00 ,-2.537E-03 
 3.943E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.292E+00 ,-2.215E-03 
 3.956E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.337E+00 ,-1.815E-03 
 3.969E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.382E+00 ,-1.438E-03 
 3.985E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.436E+00 ,-1.005E-03 
 4.004E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.493E+00 ,-5.817E-04 
 4.026E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.550E+00 ,-1.879E-04 
 4.050E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.603E+00 , 1.391E-04 
 4.078E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.652E+00 , 3.922E-04 
 4.111E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.694E+00 , 5.548E-04 
 4.143E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.723E+00 , 6.184E-04 
 4.176E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.745E+00 , 6.242E-04 
 4.209E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.760E+00 , 5.915E-04 
 4.247E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.772E+00 , 5.323E-04 
 4.286E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.781E+00 , 4.600E-04 
 4.329E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.787E+00 , 3.801E-04 
 4.377E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.791E+00 , 3.012E-04 
 4.432E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.794E+00 , 2.270E-04 
 4.493E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.795E+00 , 1.620E-04 
 4.564E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.797E+00 , 1.079E-04 
 4.648E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.797E+00 , 6.615E-05 
 4.745E-09 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.798E+00 , 3.723E-05 
 4.747E-09 , 5.625E-02 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.799E+00 , 4.275E-05 
 4.748E-09 , 9.763E-02 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 4.713E-05 
 4.753E-09 , 2.300E-01 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.803E+00 , 6.413E-05 
 4.761E-09 , 4.760E-01 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.810E+00 , 1.035E-04 
 4.772E-09 , 7.956E-01 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.821E+00 , 1.626E-04 
 4.781E-09 , 1.092E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.833E+00 , 2.224E-04 
 4.789E-09 , 1.329E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.842E+00 , 2.651E-04 
 4.799E-09 , 1.606E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.846E+00 , 2.694E-04 
 4.805E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.840E+00 , 2.242E-04 
 4.805E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.839E+00 , 2.209E-04 
 4.806E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.839E+00 , 2.164E-04 
 4.807E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.836E+00 , 2.006E-04 
 4.810E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.827E+00 , 1.408E-04 
 4.821E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.789E+00 ,-9.504E-05 
 4.830E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.747E+00 ,-3.373E-04 
 4.839E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.696E+00 ,-6.190E-04 
 4.849E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.645E+00 ,-8.879E-04 
 4.860E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.583E+00 ,-1.198E-03 
 4.872E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.513E+00 ,-1.533E-03 
 4.887E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.427E+00 ,-1.929E-03 
 4.905E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.322E+00 ,-2.384E-03 
 4.928E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.185E+00 ,-2.904E-03 
 4.953E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.031E+00 ,-2.925E-03 
 4.977E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 8.794E-01 ,-1.332E-03 
 5.001E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 7.200E-01 , 3.454E-03 
 5.009E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 6.713E-01 , 5.753E-03 
 5.015E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 6.330E-01 , 7.927E-03 
 5.034E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 5.181E-01 , 1.696E-02 
 5.051E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 4.293E-01 , 2.739E-02 
 5.074E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 3.277E-01 , 4.508E-02 
 5.096E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 2.517E-01 , 6.490E-02 
 5.120E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.848E-01 , 9.060E-02 
 5.147E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.335E-01 , 1.203E-01 
 5.172E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 9.835E-02 , 1.506E-01 
 5.198E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 7.267E-02 , 1.831E-01 
 5.224E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 5.419E-02 , 2.178E-01 
 5.254E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 4.054E-02 , 2.564E-01 
 5.285E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 3.106E-02 , 2.979E-01 
 5.319E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 2.437E-02 , 3.444E-01 
 5.357E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.988E-02 , 3.958E-01 
 5.400E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.689E-02 , 4.541E-01 
 5.449E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.495E-02 , 5.204E-01 
 5.507E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.367E-02 , 5.975E-01 
 5.575E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.280E-02 , 6.886E-01 
 5.659E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.213E-02 , 7.987E-01 
 5.694E-09 , 1.800E+00 , 0.000E+00 , 1.800E+00 , 0.000E+00 , 1.191E-02 , 8.447E-01 
 5.694E-09 , 1.800E+00 , 1.406E-02 , 1.800E+00 , 0.000E+00 , 1.254E-02 , 8.453E-01 
 5.695E-09 , 1.800E+00 , 3.890E-02 , 1.800E+00 , 0.000E+00 , 1.365E-02 , 8.464E-01 
 5.698E-09 , 1.800E+00 , 1.184E-01 , 1.800E+00 , 0.000E+00 , 1.697E-02 , 8.498E-01 
 5.704E-09 , 1.800E+00 , 2.882E-01 , 1.800E+00 , 0.000E+00 , 2.315E-02 , 8.571E-01 
 5.713E-09 , 1.800E+00 , 5.588E-01 , 1.800E+00 , 0.000E+00 , 3.114E-02 , 8.686E-01 
 5.723E-09 , 1.800E+00 , 8.676E-01 , 1.800E+00 , 0.000E+00 , 3.842E-02 , 8.816E-01 
 5.738E-09 , 1.800E+00 , 1.323E+00 , 1.800E+00 , 0.000E+00 , 4.614E-02 , 9.005E-01 
 5.754E-09 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.064E-02 , 9.200E-01 
 5.754E-09 , 1.794E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 5.047E-02 , 9.203E-01 
 5.755E-09 , 1.777E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 4.998E-02 , 9.210E-01 
 5.757E-09 , 1.724E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 4.839E-02 , 9.231E-01 
 5.760E-09 , 1.607E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 4.479E-02 , 9.279E-01 
 5.770E-09 , 1.327E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 3.667E-02 , 9.393E-01 
 5.780E-09 , 1.026E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 2.933E-02 , 9.517E-01 
 5.783E-09 , 9.268E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 2.727E-02 , 9.558E-01 
 5.786E-09 , 8.472E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 2.576E-02 , 9.591E-01 
 5.793E-09 , 6.272E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 2.222E-02 , 9.682E-01 
 5.800E-09 , 4.187E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.973E-02 , 9.769E-01 
 5.809E-09 , 1.399E-01 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.745E-02 , 9.884E-01 
 5.814E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.658E-02 , 9.942E-01 
 5.814E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.655E-02 , 9.945E-01 
 5.815E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.650E-02 , 9.949E-01 
 5.815E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.636E-02 , 9.961E-01 
 5.818E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.609E-02 , 9.989E-01 
 5.825E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.545E-02 , 1.007E+00 
 5.831E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.502E-02 , 1.016E+00 
 5.839E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.458E-02 , 1.025E+00 
 5.847E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.410E-02 , 1.035E+00 
 5.857E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.355E-02 , 1.048E+00 
 5.869E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.297E-02 , 1.061E+00 
 5.881E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.237E-02 , 1.077E+00 
 5.896E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.177E-02 , 1.094E+00 
 5.912E-09 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 0.000E+00 , 1.119E-02 , 1.113E+00 
